Cars: 0, Vans: 0, Motors: 3, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 30, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 32, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 32, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 32, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 32, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 32, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 32, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 32, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 32, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 32, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 32, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 32, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 32, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 32, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 32, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 33, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 33, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 33, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 33, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 33, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 33, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 33, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 33, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 33, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 33, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 33, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 33, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 33, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 34, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 34, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 34, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 34, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 34, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 35, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 36, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 36, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 36, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 36, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 37, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 37, Buses: 0, Bicycles: 0
Cars: 8, Vans: 4, Motors: 37, Buses: 0, Bicycles: 0
Cars: 8, Vans: 5, Motors: 37, Buses: 0, Bicycles: 0
Cars: 9, Vans: 5, Motors: 37, Buses: 0, Bicycles: 0
Cars: 9, Vans: 5, Motors: 37, Buses: 0, Bicycles: 0
Cars: 10, Vans: 5, Motors: 37, Buses: 0, Bicycles: 0
Cars: 10, Vans: 5, Motors: 37, Buses: 0, Bicycles: 0
Cars: 10, Vans: 5, Motors: 37, Buses: 0, Bicycles: 0
Cars: 10, Vans: 5, Motors: 37, Buses: 0, Bicycles: 0
Cars: 10, Vans: 5, Motors: 37, Buses: 0, Bicycles: 0
Cars: 11, Vans: 5, Motors: 37, Buses: 0, Bicycles: 0
Cars: 11, Vans: 6, Motors: 37, Buses: 0, Bicycles: 0
Cars: 11, Vans: 6, Motors: 37, Buses: 0, Bicycles: 0
Cars: 11, Vans: 6, Motors: 37, Buses: 0, Bicycles: 0
Cars: 11, Vans: 6, Motors: 37, Buses: 0, Bicycles: 0
Cars: 11, Vans: 6, Motors: 37, Buses: 0, Bicycles: 0
Cars: 11, Vans: 6, Motors: 37, Buses: 0, Bicycles: 0
Cars: 11, Vans: 6, Motors: 37, Buses: 0, Bicycles: 0
Cars: 11, Vans: 6, Motors: 37, Buses: 0, Bicycles: 0
Cars: 11, Vans: 6, Motors: 37, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 37, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 38, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 38, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 38, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 38, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 38, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 38, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 38, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 38, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 38, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 38, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 39, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 39, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 39, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 39, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 39, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 39, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 39, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 40, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 40, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 40, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 40, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 40, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 40, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 40, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 40, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 40, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 40, Buses: 0, Bicycles: 0
Cars: 12, Vans: 6, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 6, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 6, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 6, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 14, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 40, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 41, Buses: 0, Bicycles: 0
Cars: 15, Vans: 8, Motors: 41, Buses: 0, Bicycles: 0
Cars: 15, Vans: 9, Motors: 41, Buses: 0, Bicycles: 0
Cars: 15, Vans: 9, Motors: 41, Buses: 0, Bicycles: 0
Cars: 15, Vans: 9, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 9, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 9, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 9, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 10, Motors: 42, Buses: 0, Bicycles: 0
Cars: 15, Vans: 11, Motors: 42, Buses: 0, Bicycles: 0
Cars: 16, Vans: 11, Motors: 42, Buses: 0, Bicycles: 0
Cars: 16, Vans: 11, Motors: 43, Buses: 0, Bicycles: 0
Cars: 16, Vans: 11, Motors: 43, Buses: 0, Bicycles: 0
Cars: 16, Vans: 11, Motors: 43, Buses: 0, Bicycles: 0
Cars: 16, Vans: 11, Motors: 43, Buses: 0, Bicycles: 0
Cars: 16, Vans: 11, Motors: 43, Buses: 0, Bicycles: 0
Cars: 16, Vans: 11, Motors: 43, Buses: 0, Bicycles: 0
Cars: 16, Vans: 11, Motors: 44, Buses: 0, Bicycles: 0
Cars: 16, Vans: 11, Motors: 44, Buses: 0, Bicycles: 0
Cars: 16, Vans: 11, Motors: 44, Buses: 0, Bicycles: 0
Cars: 17, Vans: 11, Motors: 44, Buses: 0, Bicycles: 0
Cars: 17, Vans: 11, Motors: 44, Buses: 0, Bicycles: 0
Cars: 17, Vans: 11, Motors: 44, Buses: 0, Bicycles: 0
Cars: 17, Vans: 11, Motors: 44, Buses: 0, Bicycles: 0
Cars: 17, Vans: 11, Motors: 44, Buses: 0, Bicycles: 0
Cars: 17, Vans: 11, Motors: 44, Buses: 0, Bicycles: 0
Cars: 17, Vans: 11, Motors: 44, Buses: 0, Bicycles: 0
Cars: 17, Vans: 11, Motors: 44, Buses: 0, Bicycles: 0
Cars: 17, Vans: 12, Motors: 44, Buses: 0, Bicycles: 0
Cars: 17, Vans: 12, Motors: 44, Buses: 0, Bicycles: 0
Cars: 17, Vans: 12, Motors: 44, Buses: 0, Bicycles: 0
Cars: 17, Vans: 12, Motors: 44, Buses: 0, Bicycles: 0
Cars: 17, Vans: 12, Motors: 44, Buses: 0, Bicycles: 0
Cars: 17, Vans: 12, Motors: 44, Buses: 0, Bicycles: 0
Cars: 17, Vans: 12, Motors: 44, Buses: 0, Bicycles: 0
Cars: 17, Vans: 12, Motors: 44, Buses: 0, Bicycles: 0
Cars: 17, Vans: 12, Motors: 44, Buses: 0, Bicycles: 0
Cars: 17, Vans: 12, Motors: 44, Buses: 0, Bicycles: 0
Cars: 17, Vans: 12, Motors: 44, Buses: 0, Bicycles: 0
Cars: 17, Vans: 12, Motors: 44, Buses: 0, Bicycles: 0
Cars: 17, Vans: 12, Motors: 44, Buses: 0, Bicycles: 0
Cars: 17, Vans: 12, Motors: 44, Buses: 0, Bicycles: 0
Cars: 17, Vans: 12, Motors: 44, Buses: 0, Bicycles: 0
Cars: 18, Vans: 12, Motors: 44, Buses: 0, Bicycles: 0
Cars: 18, Vans: 12, Motors: 44, Buses: 0, Bicycles: 0
Cars: 18, Vans: 12, Motors: 44, Buses: 0, Bicycles: 0
Cars: 18, Vans: 12, Motors: 44, Buses: 0, Bicycles: 0
Cars: 18, Vans: 12, Motors: 45, Buses: 0, Bicycles: 0
Cars: 18, Vans: 12, Motors: 45, Buses: 0, Bicycles: 0
Cars: 18, Vans: 12, Motors: 46, Buses: 0, Bicycles: 0
Cars: 18, Vans: 12, Motors: 46, Buses: 0, Bicycles: 0
Cars: 18, Vans: 12, Motors: 46, Buses: 0, Bicycles: 0
Cars: 18, Vans: 12, Motors: 46, Buses: 0, Bicycles: 0
Cars: 18, Vans: 12, Motors: 46, Buses: 0, Bicycles: 0
Cars: 18, Vans: 12, Motors: 46, Buses: 0, Bicycles: 0
Cars: 18, Vans: 12, Motors: 46, Buses: 0, Bicycles: 0
Cars: 18, Vans: 12, Motors: 46, Buses: 0, Bicycles: 0
Cars: 18, Vans: 12, Motors: 46, Buses: 0, Bicycles: 0
Cars: 18, Vans: 12, Motors: 46, Buses: 0, Bicycles: 0
Cars: 18, Vans: 12, Motors: 47, Buses: 0, Bicycles: 0
Cars: 18, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 49, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 50, Buses: 0, Bicycles: 0
Cars: 20, Vans: 12, Motors: 50, Buses: 0, Bicycles: 0
Cars: 21, Vans: 12, Motors: 50, Buses: 0, Bicycles: 0
Cars: 22, Vans: 13, Motors: 50, Buses: 0, Bicycles: 0
Cars: 22, Vans: 13, Motors: 50, Buses: 0, Bicycles: 0
Cars: 22, Vans: 13, Motors: 50, Buses: 0, Bicycles: 0
Cars: 22, Vans: 13, Motors: 50, Buses: 0, Bicycles: 0
Cars: 22, Vans: 13, Motors: 51, Buses: 0, Bicycles: 0
Cars: 22, Vans: 13, Motors: 51, Buses: 0, Bicycles: 0
Cars: 23, Vans: 13, Motors: 51, Buses: 0, Bicycles: 0
Cars: 23, Vans: 13, Motors: 51, Buses: 0, Bicycles: 0
Cars: 23, Vans: 13, Motors: 51, Buses: 0, Bicycles: 0
Cars: 23, Vans: 13, Motors: 51, Buses: 0, Bicycles: 0
Cars: 23, Vans: 14, Motors: 52, Buses: 0, Bicycles: 0
Cars: 23, Vans: 14, Motors: 52, Buses: 0, Bicycles: 0
Cars: 23, Vans: 14, Motors: 52, Buses: 0, Bicycles: 0
Cars: 23, Vans: 14, Motors: 52, Buses: 0, Bicycles: 0
Cars: 23, Vans: 14, Motors: 52, Buses: 0, Bicycles: 0
Cars: 23, Vans: 14, Motors: 52, Buses: 0, Bicycles: 0
Cars: 23, Vans: 14, Motors: 52, Buses: 0, Bicycles: 0
Cars: 23, Vans: 14, Motors: 52, Buses: 0, Bicycles: 0
Cars: 23, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
